"404";"20/10/2019 00:00:00";"PACIFIC HURON";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"920";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PACIFIC_HURON.jpg'/>";"ESCALAÇAO VIGIA"
"402";"18/10/2019 00:00:00";"AEC ABYLITI II";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"8.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/AEC_ABILITY_II.jpg'/>";"DESCARGA DE 8.000 TNS. DE TRIGO A GRANEL"
"400";"06/10/2019 00:00:00";"OCEAN SPRING";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"27.850";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ocean spring.jpg'/>";"ESCALAÇAO VIGIA"
"401";"06/10/2019 00:00:00";"OCEAN SPRING";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"27.850";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ocean spring.jpg'/>";"DESCARGA DE 27.850 Tns. DE COQUE A GRANEL"
"398";"27/09/2019 00:00:00";"KIWI ARROW";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"1.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/KIWI_ARROW.jpg'/>";"DESCARGA DE 1.500 TNS DE CEVADA A GRANEL "
"399";"27/09/2019 00:00:00";"KIWI ARROW";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"CEVADA";"1.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/KIWI_ARROW.jpg'/>";"ESCALAÇAO VIGIA"
"396";"26/09/2019 00:00:00";"UBC TAMPA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"28.490";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/UBC_TAMPA.jpg'/>";"DESCARGA DE 28.490 TNS. DE COQUE A GRANEL "
"397";"26/09/2019 00:00:00";"UBC TAMPA";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"28.490";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/UBC_TAMPA.jpg'/>";"ESCALAÇÃO VIGIA "
"395";"23/09/2019 00:00:00";"HANZE GDANSK";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"11.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/HANZE_GDANSK.jpg'/>";"DESCARGA DE 11.000 TNS DE TRIGO A GRANEL"
"394";"19/09/2019 00:00:00";"LILA";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/LILA.jpg'/>";"EMBARQUE DE 12.000 Tns. DE ILMENITA A GRANEL."
"393";"09/09/2019 00:00:00";"BUNUN FORTUNE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"7.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BUNUN_FORTUNE.jpg'/>";"DESCARGA DE 7.000 Tns DE TRIGO A GRANEL "
"391";"02/09/2019 00:00:00";"APOGEE SPIRIT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"8.950";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"VIGIA"
"392";"02/09/2019 00:00:00";"APOGEE SPIRIT";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"8.950";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"DESCARGA DE 8.950 Tns. DE CEVADA A GRANEL "
"390";"26/08/2019 00:00:00";"SPRING BREEZE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"16.300";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SPRING_BREEZE.jpg'/>";"DESCARGA DE 16.300 TNS. DE TRIGO A GRANEL"
"388";"14/08/2019 00:00:00";"OCEAN SPRING";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"27.550";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ocean spring.jpg'/>";"ESCALAÇAO VIGIA"
"389";"14/08/2019 00:00:00";"OCEAN SPRING";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"27.550";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ocean spring.jpg'/>";"DESCARGA DE 27.550 TNS. DE COQUE A GRANEL"
"387";"24/07/2019 00:00:00";"CS SARAFINA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"15.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CS_SARAFINA.jpg'/>";"DESCARGA DE 15.000 TNMS. DE TRIGO A GRANEL"
"386";"14/07/2019 00:00:00";"GIOVANNA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"15.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/GIOVANNA.jpg'/>";"DESCARGA DE 15.000 TNS DE TRIGO A GRANEL"
"385";"10/07/2019 00:00:00";"BEN NEVIS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"11.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/3020361.jpg'/>";"DESCARGA DE 11.500 TNS. DE TRIGO A GRANEL"
"383";"21/06/2019 00:00:00";"APOGEE SPIRIT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"9.820";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"ESCALAÇOA VIGIA"
"384";"21/06/2019 00:00:00";"APOGEE SPIRIT";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"9.820";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"DESCARGA DE 9.820 TNS. DE CEVADA A GRANEL"
"381";"18/06/2019 00:00:00";"SBI LEO";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"20.940";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SBI_LEO.jpg'/>";"ESCALAÇAO VIGIA"
"382";"18/06/2019 00:00:00";"SBI LEO";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"20.940";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SBI_LEO.jpg'/>";"DESCARGA DE 20.940 TNS. DE COQUE A GRANEL"
"380";"17/06/2019 00:00:00";"JACAMAR ARROW";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"7.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/JACAMAR_ARROW.jpg'/>";"DESCARGA DE 7.000 Tns.  DE CEVADA A GRANEL"
"379";"16/06/2019 00:00:00";"JACAMAR ARROW";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"CEVADA";"7.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/JACAMAR_ARROW.jpg'/>";"ESCALAÇAO VIGIA"
"378";"27/05/2019 00:00:00";"CIARA ENTERPRISE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"16.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CIARA_ENTERPRISE.jpg'/>";"DESCARGA DE 16.000 Tns. DE TRIGO A GRANEL"
"376";"09/05/2019 00:00:00";"SWIFTNES";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"29.970";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SWIFTNES.jpg'/>";"VIGIA"
"377";"09/05/2019 00:00:00";"SWIFTNES";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"29.970";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SWIFTNES.jpg'/>";"DESCARGA DE 29.970 Tns.  DE COQUE A GRANEL"
"372";"30/04/2019 00:00:00";"ANNE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"8.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ANNE.jpg'/>";"VIGIA"
"373";"30/04/2019 00:00:00";"ANNE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"8.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ANNE.jpg'/>";"DESCARGA DE 8.000 Tns. DE COQUE A GRANEL"
"374";"29/04/2019 00:00:00";"OCEAN EXPORTER";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/OCEAN_EXPORTER.jpg'/>";"DESCARGA DE 9.000 Tns. DE CEVADA A GRANEL"
"375";"28/04/2019 00:00:00";"OCEAN EXPORTER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/OCEAN_EXPORTER.jpg'/>";"VIGIA"
"371";"22/04/2019 00:00:00";"MAPLE FORTITUDE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"14.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MAPLE_FORTITUDE.jpg'/>";"DESCARGA DE 14.000 Tns.  DE TRIGO A GRANEL"
"370";"16/04/2019 00:00:00";"SE NICKY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"29.400";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/se nicky.jpg'/>";"DESCARGA DE 29.400 Tns.  DE COQUE A GRANEL"
"369";"15/04/2019 00:00:00";"AS ELENIA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"15.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/elenia.jpg'/>";"DESCARGA DE 15.000 Tns. DE TRIGO A GRANEL"
"368";"05/04/2019 00:00:00";"CIARA ENTERPRISE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CIARA_ENTERPRISE.jpg'/>";"DESCARGA DE 10.000 Tns. DE TRIGO A GRANEL"
"366";"01/03/2019 00:00:00";"UNISON POWER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"20.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/UNISON_POWER.jpg'/>";"DESCARGA DE 20.000 TNS. DE TRIGO A GRANEL."
"365";"22/02/2019 00:00:00";"NORDIC MALMOE";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/NORDIC_MALMOE.jpg'/>";"DESCARGA DE 9.000  TNS. DE CEVBADA A GRANEL."
"367";"22/02/2019 00:00:00";"NORDIC MALMOE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/NORDIC_MALMOE.jpg'/>";"ESCALAÇAO VIGIA"
"364";"20/02/2019 00:00:00";"SEASTAR ENDURANCE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"15.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SEASTAR_ENDURANCE.jpg'/>";"EMBARQUE DE 15.000 TNS. DE ILMENITA A GRANEL."
"363";"12/02/2019 00:00:00";"GIOVANNA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"7.420";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/GIOVANNA.jpg'/>";"DESCARGA DE 7.420 Tns. DE TRIGO A GRANEL"
"361";"09/02/2019 00:00:00";"PRETTY SIGHT";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"29.250";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PRETTY_SIGHT.jpg'/>";"DESCARGA DE 29.250 Tns. DE COQUE A GRANEL"
"362";"09/02/2019 00:00:00";"PRETTY SIGHT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"29.250";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PRETTY_SIGHT.jpg'/>";"ESCALAÇAO VIGIA"
"360";"22/01/2019 00:00:00";"JAKOB SELMER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"19.250";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CMB_BORIS.jpg'/>";"DESCARGA DE 19.250 Tns. DE TRIGO A GRANEL "
"358";"16/01/2019 00:00:00";"APOGEE SPIRIT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"14.120";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"ESCALAÇAO VIGIA"
"359";"16/01/2019 00:00:00";"APOGEE SPIRIT";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"14.120";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/APOGEE SPIRIT.jpg'/>";"DESCARGA DE 14.120 TNS. DE CEVADA A GRANEL"
